"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"558000","-1.778995519328864","-2.2379955388009556","-1.3199954998567727"
"560000","-1.7729955138601372","-2.2379955316483984","-1.307995496071876"
"562000","-1.772995515454561","-2.2319955349862584","-1.3139954959228635"
"564000","-1.74299551196769","-2.2019955323934575","-1.283995491541923"
"566000","-1.727995508451015","-2.1719955264329927","-1.2839954904690376"
"568000","-1.7099955095238988","-2.129995522379877","-1.2899954966679206"
"570000","-1.6919955106414863","-2.111995521664621","-1.2719954996183516"
"572000","-1.6919955055750915","-2.105995515465738","-1.2779954956844448"
"574000","-1.6769955063797533","-2.081995517402888","-1.2719954953566184"
"576000","-1.6619955042190848","-2.045995512396098","-1.2779954960420719"
"578000","-1.6649955022521317","-2.0459955100119123","-1.283995494492351"
"580000","-1.6829955017752944","-2.08799551331997","-1.277995490230619"
"582000","-1.661995503757148","-2.07599551165104","-1.2479954958632562"
"584000","-1.6529955040700726","-2.087995511531831","-1.2179954966083142"
"586000","-1.6529955010898403","-2.093995507001878","-1.2119954951778027"
"588000","-1.6469955000914616","-2.1119955041408547","-1.1819954960420682"
"590000","-1.6289955021925244","-2.093995507001878","-1.163995497383171"
"592000","-1.6139955048300294","-2.081995511293412","-1.1459954983666467"
"594000","-1.6109955068714885","-2.105995510458947","-1.1159955032840299"
"596000","-1.6019955086000233","-2.087995515704156","-1.1159955014958904"
"598000","-1.5869955138601335","-2.081995517849923","-1.091995509870344"
"600000","-1.5779955143071676","-2.081995517849923","-1.073995510764412"
"602000","-1.5779955119229818","-2.0819955166578303","-1.073995507188133"
"604000","-1.583995509225872","-2.0939955124557037","-1.0739955059960402"
"606000","-1.5839955067969824","-2.0999955115020295","-1.0679955020919352"
"608000","-1.562995509207244","-2.081995514363052","-1.043995504051436"
"610000","-1.5629955071210817","-2.105995510548355","-1.0199955036938082"
"612000","-1.5509955034404947","-2.0879955074489134","-1.0139954994320761"
"614000","-1.5509955035150007","-2.0999955079257506","-1.0019954991042506"
"616000","-1.5449955020397852","-2.093995507597924","-0.9959954964816461"
"618000","-1.5269955036640113","-2.0819955106973658","-0.9719954966306568"
"620000","-1.4879955003559553","-2.045995506316426","-0.9299954943954845"
"622000","-1.4909954968392798","-2.045995502024889","-0.9359954916536708"
"624000","-1.4729954938292462","-2.033995499908924","-0.9119954877495684"
"626000","-1.469995491325851","-2.027995496094227","-0.9119954865574755"
"628000","-1.4699954900294507","-2.045995493233204","-0.8939954868256973"
"630000","-1.4429954929053748","-2.0339954993128777","-0.8519954864978717"
"632000","-1.4099954910129282","-2.015995498597622","-0.8039954834282343"
"634000","-1.4009954893588996","-2.0279954954981805","-0.773995483219619"
"636000","-1.4069954879283886","-2.0399954947829246","-0.7739954810738527"
"638000","-1.409995485380291","-2.057995491325855","-0.7619954794347268"
"640000","-1.3919954830110055","-2.045995490849018","-0.7379954751729929"
"642000","-1.3979954815804945","-2.0639954895079153","-0.7319954736530735"
"644000","-1.3889954816549992","-2.069995487362148","-0.7079954759478505"
"646000","-1.373995480999349","-2.0399954849779625","-0.707995477020736"
"648000","-1.3709954798221566","-2.0399954849779625","-0.7019954746663507"
"650000","-1.37399547833204","-2.0459954816401025","-0.7019954750239776"
"652000","-1.3589954781681262","-2.021995480686428","-0.6959954756498246"
"654000","-1.3439954729378176","-2.039995475441219","-0.6479954704344163"
"656000","-1.3289954729378177","-2.0159954768717308","-0.6419954690039049"
"658000","-1.298995472118254","-1.997995477348568","-0.59999546688794"
"660000","-1.2689954696446601","-1.9619954718947428","-0.5759954673945776"
"662000","-1.2569954665005163","-1.9439954664111156","-0.5699954665899167"
"664000","-1.241995463535186","-1.9559954662919063","-0.5279954607784657"
"666000","-1.232995462760325","-1.9379954643845576","-0.5279954611360926"
"668000","-1.223995459854598","-1.9199954615533352","-0.5279954581558605"
"670000","-1.2179954570084761","-1.9259954588115216","-0.5099954552054305"
"672000","-1.1939954579919527","-1.8959954588115215","-0.4919954571723838"
"674000","-1.1819954552054355","-1.877995454519987","-0.48599545589088394"
"676000","-1.169995457231994","-1.8839954525828353","-0.45599546188115253"
"678000","-1.1459954584985916","-1.8659954542517654","-0.4259954627454181"
"680000","-1.1309954578578412","-1.841995453298091","-0.4199954624175916"
"682000","-1.115995454534882","-1.8179954499602309","-0.41399545910953295"
"684000","-1.0979954532980856","-1.793995449602603","-0.40199545699356803"
"686000","-1.0709954509437012","-1.751995444864033","-0.38999545702336946"
"688000","-1.0709954513423077","-1.7519954454600792","-0.38999545722453605"
"690000","-1.0709954506270516","-1.7579954444766008","-0.38399545677750213"
"692000","-1.046995449390256","-1.7159954416155778","-0.3779954571649341"
"694000","-1.0319954496286754","-1.6859954428076707","-0.3779954564496802"
