"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"336000","-1.988995624050499","-2.135995629318063","-1.8419956187829347"
"338000","-2.0159956221431505","-2.1719956271722958","-1.8599956171140049"
"340000","-2.012995619639755","-2.1719956224039243","-1.8539956168755862"
"342000","-2.027995617851616","-2.171995625980203","-1.8839956097230288"
"344000","-2.036995613843203","-2.1959956229701674","-1.8779956047162387"
"346000","-2.042995612889529","-2.18999561915547","-1.8959956066235872"
"348000","-2.0579956111013895","-2.1839956177249586","-1.9319956044778201"
"350000","-2.075995606452227","-2.183995612956587","-1.967995599947867"
"352000","-2.063995609551669","-2.1599956191554703","-1.967995599947867"
"354000","-2.0819956102147694","-2.1959956192895786","-1.96799560113996"
"356000","-2.039995608247816","-2.1599956178590674","-1.9199955986365649"
"358000","-2.018995607420802","-2.141995611183347","-1.895995603658257"
"360000","-2.033995605930686","-2.1659956109449285","-1.9019956009164434"
"362000","-2.024995609745383","-2.14799561738223","-1.9019956021085362"
"364000","-2.05799560931325","-2.1839956164285557","-1.9319956021979443"
"366000","-2.06999561098218","-2.20199562072009","-1.9379956012442698"
"368000","-2.0909956104308365","-2.2319956179484732","-1.9499956029132"
"370000","-2.093995610550046","-2.2439956196174036","-1.9439956014826885"
"372000","-2.0909956080466507","-2.237995618186892","-1.9439955979064099"
"374000","-2.0969956102371228","-2.243995617233218","-1.9499956032410273"
"376000","-2.12099561148882","-2.2739956196174034","-1.9679956033602366"
"378000","-2.126995609939099","-2.2739956208094965","-1.9799955990687022"
"380000","-2.1059956055283555","-2.2679956169947992","-1.943995594061912"
"382000","-2.0879956006407747","-2.2379956158027063","-1.937995585478843"
"384000","-2.0729956006407746","-2.2139956172332176","-1.9319955840483316"
"386000","-2.0939955989569445","-2.225995618902148","-1.961995579011741"
"388000","-2.096995602056386","-2.225995624862612","-1.9679955792501596"
"390000","-2.09099560004473","-2.2319956191405663","-1.9499955809488938"
"392000","-2.0999955983161955","-2.231995617352427","-1.9679955792799637"
"394000","-2.1059955932349","-2.2199956132993113","-1.9919955731704886"
"396000","-2.0879955960959227","-2.195995612345637","-1.9799955798462088"
"398000","-2.0909955980032713","-2.2079956152066598","-1.973995580799883"
"400000","-2.10299559490383","-2.2259956135377297","-1.9799955762699302"
"402000","-2.102995595276359","-2.219995614044369","-1.9859955765083486"
"404000","-2.111995594441894","-2.213995611421765","-2.009995577462023"
"406000","-2.099995595052842","-2.2199956128522764","-1.9799955772534077"
"408000","-2.1029955933839117","-2.2199956104680907","-1.9859955762997332"
"410000","-2.099995595052842","-2.2019956133291134","-1.9979955767765705"
"412000","-2.0879955951720515","-2.177995613567532","-1.9979955767765705"
"414000","-2.0819955964237487","-2.1899956140443693","-1.9739955788031285"
"416000","-2.078995595112447","-2.1899956116601835","-1.9679955785647099"
"418000","-2.0699955954849747","-2.1839956078454863","-1.9559955831244633"
"420000","-2.0849955972731142","-2.1899956080839047","-1.9799955864623235"
"422000","-2.084995594307784","-2.1839956066831974","-1.9859955819323705"
"424000","-2.078995594963435","-2.1779956070408253","-1.9799955828860447"
"426000","-2.0909955960363185","-2.195995607756081","-1.9859955843165562"
"428000","-2.090995595440272","-2.207995608232918","-1.973995582647626"
"430000","-2.0909955921545658","-2.2199956051185747","-1.9619955791905568"
"432000","-2.093995592273775","-2.231995602019133","-1.955995582528417"
"434000","-2.087995588757101","-2.23799559748918","-1.9379955800250217"
"436000","-2.08199558643252","-2.231995593674483","-1.9319955791905568"
"438000","-2.0969955852255246","-2.249995589621367","-1.9439955808296827"
"440000","-2.09699558850378","-2.2559955904558318","-1.9379955865517287"
"442000","-2.123995585985483","-2.2859955898597857","-1.9619955821111807"
"444000","-2.1329955858066705","-2.273995590008799","-1.9919955816045423"
"446000","-2.12999558926374","-2.27999559322745","-1.9799955853000302"
"448000","-2.1239955882541857","-2.2799955916851786","-1.967995584823193"
"450000","-2.11799558920786","-2.273995592638853","-1.9619955857768674"
"452000","-2.0909955869428836","-2.2559955883473184","-1.9259955855384487"
"454000","-2.0969955892674648","-2.267995593592527","-1.9259955849424022"
"456000","-2.099995585810395","-2.285995591923597","-1.9139955796971935"
"458000","-2.0939955864995747","-2.2619955945462014","-1.9259955784529483"
"460000","-2.093995583817366","-2.267995590612295","-1.9199955770224368"
"462000","-2.0999955876320633","-2.2679955977648523","-1.931995577499274"
"464000","-2.10299558655918","-2.2739955956190854","-1.931995577499274"
"466000","-2.099995584353808","-2.291995592162016","-1.9079955765455998"
"468000","-2.1119955835640463","-2.3459955917745856","-1.877995575353507"
"470000","-2.1209955818355115","-2.3639955901056555","-1.8779955735653675"
"472000","-2.1179955781400235","-2.3819955860525397","-1.8539955702275075"
"474000","-2.117995576351884","-2.3639955865293767","-1.8719955661743917"
"476000","-2.1179955739676983","-2.357995585098865","-1.8779955628365315"
"478000","-2.1089955759942565","-2.3459955929666787","-1.8719955590218342"
"480000","-2.1119955740273033","-2.3519955872446325","-1.8719955608099736"
"482000","-2.1209955744892386","-2.351995587840679","-1.889995561137798"
"484000","-2.1059955715090064","-2.3399955778270987","-1.871995565190914"
"486000","-2.111995572119954","-2.363995579972866","-1.859995564267042"
"488000","-2.1059955745637446","-2.3639955847412377","-1.8479955643862513"
"490000","-2.0909955731183323","-2.3759955853074826","-1.805995560929182"
"492000","-2.087995571643116","-2.3819955843538083","-1.7939955589324246"
"494000","-2.087995571643116","-2.375995582923297","-1.799995560362936"
"496000","-2.0609955714195984","-2.345995580539111","-1.775995562300086"
"498000","-2.0429955680817375","-2.351995578959586","-1.733995557203889"
"500000","-2.054995567664505","-2.375995580509307","-1.733995554819703"
"502000","-2.0489955626577148","-2.3819955771714465","-1.7159955481439828"
"504000","-2.0399955587238083","-2.363995576456191","-1.7159955409914256"
"506000","-2.0459955577701336","-2.3519955771714467","-1.739995538368821"
"508000","-2.0489955558031805","-2.3579955726414936","-1.7399955389648676"
"510000","-2.0399955536723153","-2.345995568588378","-1.7339955387562531"
"512000","-2.0309955515265483","-2.3399955695420522","-1.7219955335110444"
"514000","-2.0429955508112925","-2.351995571210982","-1.7339955304116028"
"516000","-2.0339955522418043","-2.327995572641494","-1.7399955318421143"
"518000","-2.0189955498576184","-2.327995572641494","-1.7099955270737428"
"520000","-2.0279955463409443","-2.3339955669194477","-1.7219955257624406"
