frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
248000,123,2026-05-22T21:50:08.815628,3.3514561653137207,1.5383715629577637,0.8032830953598022,6.785124778747559,qmix,smacv2,terran_10_vs_10,100,0.0
250000,124,2026-05-22T21:54:08.966535,3.342158079147339,1.2193682193756104,0.597155749797821,5.37324857711792,qmix,smacv2,terran_10_vs_10,100,0.0
252000,125,2026-05-22T21:58:07.237288,3.143770694732666,1.7006653547286987,0.68056720495224,6.9421491622924805,qmix,smacv2,terran_10_vs_10,100,0.0
254000,126,2026-05-22T22:02:05.725475,2.9473989009857178,1.4054573774337769,1.0152175426483154,5.644019603729248,qmix,smacv2,terran_10_vs_10,100,0.0
256000,127,2026-05-22T22:06:08.316657,3.657632350921631,1.828568458557129,0.9606629610061646,8.182965278625488,qmix,smacv2,terran_10_vs_10,100,0.0
258000,128,2026-05-22T22:10:04.218154,2.5395870208740234,1.0716190338134766,1.325518012046814,4.627816200256348,qmix,smacv2,terran_10_vs_10,100,0.0
260000,129,2026-05-22T22:14:43.323686,3.3019015789031982,1.4566692113876343,1.3595362901687622,7.859438896179199,qmix,smacv2,terran_10_vs_10,100,0.0
262000,130,2026-05-22T22:18:50.685050,3.84833025932312,1.8928179740905762,0.7086939215660095,9.504133224487305,qmix,smacv2,terran_10_vs_10,100,0.10000000149011612
264000,131,2026-05-22T22:22:54.225623,2.7936949729919434,1.828134536743164,0.4755253791809082,9.055893898010254,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
266000,132,2026-05-22T22:26:59.974264,3.2646865844726562,1.6455024480819702,0.17826299369335175,7.975207328796387,qmix,smacv2,terran_10_vs_10,100,0.0
268000,133,2026-05-22T22:31:00.290596,3.067903995513916,1.8923850059509277,0.9253978729248047,10.1239652633667,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
270000,134,2026-05-22T22:35:02.176497,3.4937667846679688,2.106189727783203,1.438016653060913,10.165289878845215,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
272000,135,2026-05-22T22:39:02.421160,2.5640170574188232,1.4889715909957886,0.84502112865448,5.876033306121826,qmix,smacv2,terran_10_vs_10,100,0.0
